igoID,StateID,JoinYear,LeaveYear
80,140,1997,2005
80,402,1997,2005
80,551,1997,2005
80,438,1997,2005
80,2,1997,2005
80,651,1997,2005
80,710,1997,2005
80,540,1997,2005
80,435,1997,2005
80,437,1997,2005
80,475,1997,2000
80,475,2002,2005
80,451,1997,2005
80,591,2002,2005
80,220,1997,2005
80,471,1997,2005
80,517,1997,2005
80,433,1997,2005
80,510,1997,2005
80,541,1997,2005
80,565,1997,2005
80,616,1997,2005
80,530,1997,2005
80,200,1997,2005
80,420,1997,2005
80,750,1997,2005
80,590,1997,2005
80,461,1997,2005
80,740,2002,2005
80,212,1997,2005
80,571,1997,2005
80,432,1997,2005
80,452,1997,2005
80,481,1997,2005
80,600,1997,2005
80,434,1997,2005
80,552,1997,2005
80,211,2002,2005
100,439,1987,2005
100,436,1987,2005
100,437,1987,2005
100,517,1987,2005
100,433,1987,2005
100,482,1987,2005
100,461,1987,2005
100,432,1998,2005
100,434,1987,2005
160,516,1977,2005
160,625,1973,2005
160,438,1965,2005
160,651,1965,2005
160,435,1977,2005
160,615,1965,1976
160,490,1977,2005
160,620,1977,1994
160,432,1965,2005
160,452,1965,2005
160,600,1965,1976
160,520,1977,2005
160,450,1977,2005
160,404,1978,2005
90,500,1997,2004
90,553,1997,2004
90,551,1997,2004
90,433,1997,2004
90,510,1997,2004
90,490,1997,2004
90,541,1997,2004
90,565,1997,2004
90,590,1997,2004
90,484,1997,2004
90,571,1997,2004
90,481,1997,2004
90,572,1997,2004
90,552,1997,2004
725,935,2002,2005
725,986,2003,2005
725,983,2002,2005
725,987,2002,2005
725,940,2002,2005
725,910,2002,2005
725,950,2002,2005
725,955,2002,2005
725,990,2002,2005
410,625,1986,2005
410,645,1980,1980
410,645,1986,2005
410,435,1980,1980
410,435,1986,2005
410,663,1986,2005
410,615,1980,1980
410,615,1986,2005
410,679,1990,2005
410,616,1986,2005
410,652,1986,2005
410,696,1980,1980
410,696,1986,2005
410,620,1980,1980
410,620,1986,2005
410,694,1980,1980
410,694,1986,2005
410,600,1986,2005
110,436,1972,1990
110,436,2002,2005
110,625,1972,1990
110,625,2002,2005
110,475,1972,1990
110,475,2002,2005
110,433,1972,1990
110,433,2002,2005
110,490,1972,1973
110,420,1972,1990
110,420,2002,2005
110,432,1972,1990
110,432,2002,2005
430,692,1981,2005
430,698,1981,2005
430,645,1981,2001
430,645,2004,2004
430,670,1981,2005
430,696,1981,2005
430,694,1981,2005
430,690,1982,2005
450,692,1974,1999
450,625,1974,1999
450,698,1975,1999
450,645,1975,1999
450,651,1974,1999
450,680,1977,1990
450,670,1974,1999
450,663,1975,1999
450,679,1991,1999
450,616,1975,1999
450,652,1975,1999
450,696,1974,1999
450,620,1975,1999
450,694,1974,1999
450,690,1974,1999
450,600,1975,1999
590,830,1966,1974
590,800,1966,1974
590,820,1966,1974
590,710,1966,1969
590,710,1973,1974
590,817,1966,1974
590,713,1970,1972
590,811,1966,1974
590,700,1966,1974
590,850,1966,1974
590,775,1966,1974
590,732,1966,1974
590,630,1966,1974
590,950,1970,1974
590,750,1966,1974
590,770,1966,1974
590,900,1966,1974
590,740,1966,1974
590,840,1966,1974
590,812,1966,1974
590,780,1966,1974
590,790,1966,1974
590,920,1966,1974
590,712,1966,1974
440,692,1978,2005
440,660,1978,2005
440,625,1978,2005
440,698,1978,2005
440,645,1978,2005
440,435,1978,2005
440,678,1978,1990
440,680,1978,1990
440,670,1978,2005
440,663,1978,2005
440,522,1978,2005
440,615,1978,2005
440,679,1990,2005
440,616,1978,2005
440,652,1978,2005
440,696,1978,2005
440,620,1978,1998
440,694,1978,2005
440,690,1985,2005
440,600,1978,2005
440,520,1978,2005
730,380,1975,1998
730,135,1975,1998
730,435,1975,1998
730,451,1975,1998
730,101,1975,1998
730,615,1975,1998
730,750,1975,1998
730,900,1975,1998
730,450,1975,1998
115,439,1976,2005
115,436,1976,2005
115,438,1998,2005
115,411,2002,2005
115,435,1976,2005
115,437,1976,2005
115,580,1976,1993
115,471,1976,2005
115,483,1976,2005
115,433,1976,2005
115,522,1998,1999
115,484,1976,2005
115,482,1976,2005
115,461,1976,2005
115,432,1993,2005
115,481,1976,2005
115,434,1976,2005
115,404,2001,2005
275,58,2005,2005
275,41,2004,2005
275,500,2005,2005
275,516,2004,2005
275,760,2004,2005
275,380,2004,2005
275,130,2005,2005
275,390,2004,2005
275,402,2004,2005
275,93,2004,2005
275,935,2004,2005
275,551,2004,2005
275,438,2004,2005
275,435,2004,2005
275,475,2004,2005
275,42,2004,2005
275,54,2005,2005
275,56,2005,2005
275,811,2004,2005
275,91,2004,2005
275,210,2004,2005
275,517,2005,2005
275,700,2005,2005
275,483,2004,2005
275,663,2004,2005
275,615,2004,2005
275,679,2004,2005
275,541,2004,2005
275,530,2004,2005
275,200,2005,2005
275,420,2004,2005
275,375,2005,2005
275,53,2005,2005
275,590,2004,2005
275,484,2004,2005
