WarID,PolityID,StartDate,StartDate_Prec,EndDate,EndDate_Prec,Side,IsInitiator,Outcome,Deaths
566,10097,1860-05-26,Day,1860-07-12,Day,A,1,2,8000
566,10137,1860-05-26,Day,1860-07-12,Day,B,0,1,1500
567,710,1860-10-25,Day,1866-02-09,Day,A,0,1,26000
567,200,1862-03-01,Day,1862-08-01,Day,A,0,1,25
567,10151,1860-10-25,Day,1866-02-09,Day,B,1,2,85000
568,710,1860-10-25,Day,1868-08-16,Day,A,0,1,
568,10152,1860-10-25,Day,1868-08-16,Day,B,1,2,
570,710,1860-10-25,Day,1872-05-01,Day,A,0,1,
570,10153,1860-10-25,Day,1872-05-01,Day,B,1,2,
571,710,1860-10-25,Day,1872-12-26,Day,A,0,1,
571,10154,1860-10-25,Day,1872-12-26,Day,B,1,2,
572,2,1861-04-10,Day,1865-04-09,Day,A,0,1,360000
572,10155,1861-04-10,Day,1865-04-09,Day,B,1,2,258000
573,160,1861-08-20,Day,1861-12-02,Day,A,0,2,500
573,1161,1861-08-20,Day,1861-12-02,Day,B,1,1,500
575,640,1861-12-01,Month,1862-08-31,Day,A,1,3,
575,341,1861-12-01,Month,1862-08-31,Day,B,0,3,
575,348,1861-12-01,Month,1862-08-31,Day,B,0,3,
576,710,1862-05-01,Month,1873-10-24,Day,A,0,1,
576,10156,1862-05-01,Month,1873-10-24,Day,B,1,2,
577,10099,1862-08-17,Day,1862-09-26,Day,A,1,2,217
577,10157,1862-08-17,Day,1862-09-26,Day,B,0,1,851
578,145,1862-09-15,Day,1862-09-15,Day,A,0,1,
578,10158,1862-09-15,Day,1862-09-15,Day,B,1,2,
580,365,1863-01-22,Day,1864-04-19,Day,A,0,1,10000
580,10128,1863-01-22,Day,1864-04-19,Day,B,1,2,6500
581,160,1863-04-02,Day,1863-11-12,Day,A,0,1,
581,10159,1863-04-02,Day,1863-11-12,Day,B,1,2,
582,710,1864-07-01,Month,1871-07-03,Day,A,0,2,
582,365,1871-06-24,Day,1871-07-03,Day,A,0,2,
582,10031,1864-07-01,Month,1871-07-03,Day,B,1,1,
583,640,1866-05-29,Day,1867-02-22,Day,A,0,1,
583,10160,1866-05-29,Day,1867-02-22,Day,B,1,2,
585,710,1866-10-01,Month,1866-10-01,Month,A,0,1,
585,10161,1866-10-01,Month,1866-10-01,Month,B,1,2,
586,160,1866-12-15,Day,1867-10-15,Day,A,0,1,
586,10159,1866-12-15,Day,1867-10-15,Day,B,1,2,
587,70,1867-02-06,Day,1867-05-14,Day,A,0,2,1500
587,10049,1867-02-06,Day,1867-05-14,Day,B,1,1,1000
588,740,1868-01-03,Day,1868-07-04,Day,A,1,1,
588,10162,1868-01-03,Day,1868-07-04,Day,B,0,2,
590,101,1868-01-11,Day,1868-08-14,Day,A,0,2,
590,101,1869-08-14,Day,1871-01-07,Day,A,0,2,
590,10012,1868-01-11,Day,1868-08-14,Day,B,1,1,
590,10012,1869-08-14,Day,1871-01-07,Day,B,1,1,
591,230,1868-09-18,Day,1868-09-29,Day,A,0,2,
591,10049,1868-09-18,Day,1868-09-29,Day,B,1,1,
592,41,1869-02-01,Month,1869-12-18,Day,A,0,2,
592,10163,1869-02-01,Month,1869-12-18,Day,B,1,1,
593,160,1870-05-20,Day,1871-03-13,Day,A,0,1,
593,10164,1870-05-20,Day,1871-03-13,Day,B,1,2,
595,145,1870-11-24,Day,1871-01-15,Day,A,0,2,
595,10165,1870-11-24,Day,1871-01-15,Day,B,1,1,
596,220,1871-04-02,Day,1871-05-29,Day,A,0,1,879
596,10166,1871-04-02,Day,1871-05-29,Day,B,1,2,25000
597,230,1872-04-20,Day,1876-02-20,Day,A,0,1,7000
597,10130,1872-04-20,Day,1876-02-20,Day,B,1,2,43000
598,230,1874-01-01,Year,1875-01-01,Month,A,0,1,
598,10167,1874-01-01,Year,1875-01-01,Month,B,1,2,
600,160,1874-09-01,Month,1874-11-06,Day,A,0,1,
600,10168,1874-09-01,Month,1874-11-06,Day,B,1,2,
601,640,1875-06-30,Day,1876-06-29,Day,A,0,4,6000
601,10169,1875-06-30,Day,1876-06-29,Day,B,1,4,3000
602,70,1876-03-01,Month,1876-11-23,Day,A,0,2,1900
602,10170,1876-03-01,Month,1876-11-23,Day,B,1,1,
603,710,1876-04-01,Month,1877-12-01,Day,A,1,1,
603,10031,1876-04-01,Month,1877-12-01,Day,B,0,2,
605,100,1876-07-26,Day,1877-07-01,Day,A,0,1,2100
605,10012,1876-07-26,Day,1877-07-01,Day,B,1,2,1770
607,740,1877-01-29,Day,1877-09-24,Day,A,0,1,7000
607,10171,1877-01-29,Day,1877-09-24,Day,B,1,2,10000
608,160,1879-04-06,Day,1880-07-08,Day,A,1,1,200
608,10172,1879-04-06,Day,1880-07-08,Day,B,0,2,1500
610,160,1880-06-21,Day,1880-07-21,Day,A,0,1,400
610,1161,1880-06-21,Day,1880-07-21,Day,B,1,2,800
611,41,1883-03-27,Day,1884-01-08,Day,A,0,1,8000
611,10049,1883-03-27,Day,1884-01-08,Day,B,1,2,100
612,100,1884-11-15,Day,1885-08-26,Day,A,0,1,300
612,10049,1884-11-15,Day,1885-08-26,Day,B,1,2,700
613,135,1885-03-02,Day,1885-05-25,Day,A,0,1,200
613,10172,1885-03-02,Day,1885-05-25,Day,B,1,2,2000
616,640,1890-04-01,Month,1892-09-01,Month,A,0,1,
616,10173,1890-04-01,Month,1892-09-01,Month,B,1,2,
617,155,1891-01-07,Day,1891-08-29,Day,A,0,2,1000
617,10174,1891-01-07,Day,1891-08-29,Day,B,1,1,700
618,710,1891-11-11,Day,1891-12-27,Day,A,0,1,500
618,10175,1891-11-11,Day,1891-12-27,Day,B,1,2,10000
620,140,1893-02-02,Day,1894-08-31,Day,A,0,1,1500
620,1401,1893-02-02,Day,1894-08-31,Day,B,1,2,
621,140,1893-09-06,Day,1894-04-16,Day,A,0,1,1000
621,10176,1893-09-06,Day,1894-04-16,Day,B,1,2,
623,730,1894-09-14,Day,1894-11-28,Day,A,0,1,
623,730,1894-02-28,Day,1894-05-06,Day,A,0,1,
623,740,1894-10-24,Day,1894-11-28,Day,A,0,1,
623,10177,1894-09-14,Day,1894-11-28,Day,B,1,2,
623,10177,1894-02-28,Day,1894-05-06,Day,B,1,2,
625,135,1894-10-15,Day,1895-03-19,Day,A,0,2,
625,10049,1894-10-15,Day,1895-03-19,Day,B,1,1,
626,100,1895-01-22,Day,1895-03-15,Day,A,0,1,400
626,10049,1895-01-22,Day,1895-03-15,Day,B,1,2,800
627,130,1895-02-18,Day,1895-09-22,Day,A,0,2,900
627,10178,1895-02-18,Day,1895-09-22,Day,B,1,1,100
628,710,1895-04-01,Month,1896-04-01,Month,A,0,1,
628,10179,1895-04-01,Month,1896-04-01,Month,B,1,2,
630,640,1895-10-01,Month,1896-01-01,Year,A,0,1,
630,10137,1895-10-01,Month,1896-01-01,Year,B,1,2,
631,640,1896-03-10,Day,1897-02-14,Day,A,0,4,
631,10180,1896-03-10,Day,1897-02-14,Day,B,1,4,
632,140,1896-10-01,Day,1897-10-05,Day,A,1,1,2200
632,10181,1896-10-01,Day,1897-10-05,Day,B,0,2,3000
633,101,1899-05-24,Day,1899-10-22,Day,A,0,2,1200
633,10182,1899-05-24,Day,1899-10-22,Day,B,1,1,900
635,70,1899-07-21,Day,1900-01-18,Day,A,0,1,100
635,10048,1899-07-21,Day,1900-01-18,Day,B,1,2,1500
636,100,1899-10-17,Day,1902-11-21,Day,A,0,1,47000
636,10049,1899-10-17,Day,1902-11-21,Day,B,1,2,53000
638,101,1901-12-19,Day,1903-07-19,Day,A,0,1,1000
638,10183,1901-12-19,Day,1903-07-19,Day,B,1,2,3000
640,640,1903-08-02,Day,1903-11-02,Day,A,0,1,5330
640,10184,1903-08-02,Day,1903-11-02,Day,B,1,2,1000
641,165,1904-01-01,Day,1904-09-01,Day,A,0,1,
641,10026,1904-01-01,Day,1904-09-01,Day,B,1,2,
642,640,1904-11-08,Day,1906-01-10,Day,A,0,6,30000
642,10185,1904-11-08,Day,1906-01-10,Day,B,1,6,
643,365,1905-01-22,Day,1906-01-01,Day,A,0,1,1500
643,10186,1905-01-22,Day,1906-01-01,Day,B,1,2,
645,360,1907-03-15,Day,1907-04-30,Day,A,0,1,2000
645,10187,1907-03-15,Day,1907-04-30,Day,B,1,2,
646,220,1907-08-07,Day,1908-06-15,Day,A,0,2,200
646,600,1907-08-01,Day,1908-09-01,Day,A,0,2,400
646,10188,1907-08-01,Day,1908-09-01,Day,B,1,1,800
647,630,1908-06-23,Day,1909-07-17,Day,A,0,2,
647,365,1909-04-30,Day,1909-07-17,Day,A,0,2,100
647,10123,1908-06-23,Day,1909-07-17,Day,B,1,1,
648,640,1909-04-14,Day,1909-04-28,Day,A,0,1,
648,10189,1909-04-14,Day,1909-04-28,Day,B,1,2,
650,640,1910-03-01,Month,1912-10-16,Day,A,0,4,
650,339,1910-03-01,Month,1912-10-16,Day,B,1,4,
651,640,1910-10-15,Day,1911-10-09,Day,A,0,6,7000
651,10190,1910-10-15,Day,1911-10-09,Day,B,1,6,2000
652,70,1910-11-20,Day,1914-07-15,Day,A,0,2,56250
652,10191,1910-11-20,Day,1914-07-15,Day,B,1,1,37500
656,150,1911-07-15,Day,1912-05-11,Day,A,0,2,4000
656,10146,1911-07-15,Day,1912-05-11,Day,B,1,1,1000
657,710,1911-10-11,Day,1911-12-31,Day,A,0,2,800
657,10192,1911-10-11,Day,1911-12-31,Day,B,1,1,200
658,40,1912-05-20,Day,1912-06-27,Day,A,0,1,50
658,10193,1912-05-20,Day,1912-06-27,Day,B,1,2,1000
670,130,1912-01-01,Year,1914-01-01,Year,A,0,1,
670,10194,1912-01-01,Year,1914-01-01,Year,B,1,2,
671,710,1913-07-12,Day,1913-09-01,Day,A,0,1,
671,10195,1913-07-12,Day,1913-09-01,Day,B,1,2,
672,710,1914-03-15,Day,1914-09-15,Day,A,0,1,
672,10196,1914-03-15,Day,1914-09-15,Day,B,1,2,
673,70,1914-11-19,Day,1920-07-28,Day,A,0,1,18750
673,2,1915-03-15,Day,1917-02-05,Day,A,0,1,15
673,10197,1914-11-19,Day,1920-07-28,Day,B,1,2,12500
675,710,1916-01-01,Month,1918-11-17,Day,A,0,1,
675,10198,1916-01-01,Month,1918-11-17,Day,B,1,2,
676,365,1916-07-04,Day,1917-02-27,Day,A,0,1,350
676,10199,1916-07-04,Day,1917-02-27,Day,B,1,2,1000
677,365,1917-12-09,Day,1921-03-18,Day,A,0,1,475000
677,10200,1917-12-09,Day,1921-03-18,Day,B,1,2,325000
677,740,1918-08-03,Day,1920-10-15,Day,B,0,2,1500
677,220,1918-06-23,Day,1919-09-30,Day,B,0,2,50
677,2,1918-07-01,Day,1920-04-20,Day,B,0,2,275
677,200,1918-06-23,Day,1920-03-15,Day,B,0,2,350
677,375,1919-04-15,Day,1919-04-30,Day,B,0,2,50
680,375,1918-01-28,Day,1918-04-30,Day,A,0,1,5300
680,255,1918-04-03,Day,1918-05-16,Day,A,0,1,950
680,10106,1918-01-28,Day,1918-04-30,Day,B,1,2,8500
680,365,1918-01-28,Day,1918-05-16,Day,B,0,2,400
681,10100,1918-11-01,Day,1919-02-13,Day,A,1,4,
681,10201,1918-11-01,Day,1919-02-13,Day,B,0,4,
682,10101,1919-01-06,Day,1919-05-01,Month,A,1,2,2100
682,10202,1919-01-06,Day,1919-05-01,Month,B,0,1,70
683,310,1919-03-25,Day,1920-02-15,Day,A,0,2,1000
683,10203,1919-03-25,Day,1920-02-15,Day,B,1,1,500
685,10102,1920-07-14,Day,1920-07-19,Day,A,0,2,
685,10204,1920-07-14,Day,1920-07-19,Day,B,1,1,
686,365,1920-08-01,Month,1921-08-01,Month,A,0,1,1700
686,10205,1920-08-01,Month,1921-08-01,Month,B,1,2,5000
687,630,1920-08-10,Day,1921-11-11,Day,A,0,1,
687,365,1920-08-10,Day,1921-11-11,Day,B,0,2,
687,10206,1920-08-10,Day,1921-11-11,Day,B,1,2,
688,10103,1920-10-01,Month,1922-10-01,Day,A,1,1,300
688,10207,1920-10-01,Month,1922-10-01,Day,B,0,2,3000
690,365,1921-03-07,Day,1921-03-18,Day,A,0,1,2000
690,10208,1921-03-07,Day,1921-03-18,Day,B,1,2,600
691,365,1921-11-10,Day,1923-07-01,Month,A,0,1,1000
691,10209,1921-11-10,Day,1923-07-01,Month,B,1,2,2500
692,10104,1922-04-08,Day,1922-05-05,Day,A,0,1,
692,10210,1922-04-08,Day,1922-05-05,Day,B,1,2,
693,355,1923-09-23,Day,1923-09-28,Day,A,0,1,
693,10211,1923-09-23,Day,1923-09-28,Day,B,1,2,
695,70,1923-12-04,Day,1924-02-01,Month,A,0,1,
695,10212,1923-12-04,Day,1924-02-01,Month,B,1,2,
696,91,1924-02-09,Day,1924-03-31,Day,A,0,2,
696,10012,1924-02-09,Day,1924-03-31,Day,B,1,1,
697,700,1924-03-15,Day,1925-01-15,Day,A,0,1,
697,10213,1924-03-15,Day,1925-01-15,Day,B,1,2,
698,10105,1925-10-15,Day,1926-04-20,Day,A,0,2,
698,10214,1925-10-15,Day,1926-04-20,Day,B,1,1,
700,710,1926-07-01,Day,1928-06-30,Day,A,0,2,78000
700,10215,1926-07-01,Day,1928-06-30,Day,B,1,1,48000
700,740,1927-06-01,Day,1928-06-01,Day,B,0,1,500
701,70,1926-08-31,Day,1929-06-21,Day,A,0,3,6000
701,10216,1926-08-31,Day,1929-06-21,Day,B,1,3,4000
702,530,1928-08-01,Month,1930-04-01,Month,A,0,1,
702,10217,1928-08-01,Month,1930-04-01,Month,B,1,2,
703,710,1928-01-01,Year,1930-01-01,Year,A,0,1,
703,10179,1928-01-01,Year,1930-01-01,Year,B,1,2,
705,700,1928-11-10,Day,1929-10-15,Day,A,0,1,7500
705,10218,1928-11-10,Day,1929-10-15,Day,B,1,2,7500
706,710,1929-03-01,Day,1930-11-04,Day,A,0,1,
706,10219,1929-03-01,Day,1930-11-04,Day,B,1,2,
707,70,1929-03-03,Day,1929-05-04,Day,A,0,1,400
707,10220,1929-03-03,Day,1929-05-04,Day,B,1,2,1600
708,670,1929-03-30,Day,1930-01-10,Day,A,0,1,500
708,10221,1929-03-30,Day,1930-01-10,Day,B,1,2,5000
710,710,1930-11-15,Day,1936-12-31,Day,A,0,6,200000
710,10034,1930-11-15,Day,1936-12-31,Day,B,1,6,300000
711,710,1931-02-01,Month,1934-07-07,Day,A,0,1,10000
711,365,1934-01-01,Month,1934-08-01,Month,A,0,1,1000
711,10222,1931-02-01,Month,1934-07-07,Day,B,1,2,10000
712,92,1932-01-20,Day,1932-01-29,Day,A,0,1,100
712,10207,1932-01-20,Day,1932-01-29,Day,B,1,2,2500
713,135,1932-05-07,Day,1932-07-17,Day,A,0,1,100
713,10223,1932-05-07,Day,1932-07-17,Day,B,1,2,1000
715,140,1932-06-09,Day,1932-08-31,Day,A,0,1,
715,10224,1932-06-09,Day,1932-08-31,Day,B,1,2,
716,710,1934-01-05,Day,1934-01-15,Day,A,0,1,
716,10225,1934-01-05,Day,1934-01-15,Day,B,1,2,
717,230,1934-10-04,Day,1934-10-08,Day,A,0,1,284
717,10226,1934-10-04,Day,1934-10-08,Day,B,1,2,1051
718,230,1936-07-18,Day,1939-03-29,Day,A,0,2,286000
718,325,1936-07-30,Day,1939-03-29,Day,B,0,1,4000
718,255,1936-08-27,Day,1939-03-29,Day,B,0,1,300
718,235,1936-08-01,Day,1939-03-29,Day,B,0,1,2000
718,10227,1936-07-18,Day,1939-03-29,Day,B,1,1,174000
720,200,1944-12-05,Day,1945-01-11,Day,A,0,1,237
720,350,1944-12-03,Day,1945-02-12,Day,A,0,1,17970
720,350,1946-02-12,Day,1949-10-16,Day,A,0,1,17970
720,10034,1944-12-03,Day,1945-02-12,Day,B,1,2,50000
720,10034,1946-02-12,Day,1949-10-16,Day,B,1,2,50000
721,365,1945-05-08,Day,1947-11-18,Day,A,0,1,5000
721,290,1945-05-08,Day,1947-11-18,Day,A,0,1,11000
721,10228,1945-05-08,Day,1947-11-18,Day,B,1,2,8700
722,365,1945-05-08,Day,1947-12-31,Day,A,0,1,35000
722,10228,1945-05-08,Day,1947-12-31,Day,B,1,2,
723,365,1945-05-08,Day,1951-12-31,Day,A,0,1,14700
723,10229,1945-05-08,Day,1951-12-31,Day,B,1,2,17700
725,710,1946-03-15,Day,1950-04-21,Day,A,0,2,327600
725,10034,1946-03-15,Day,1950-04-21,Day,B,1,1,872400
726,710,1947-02-28,Day,1947-03-21,Day,A,0,1,250
726,10230,1947-02-28,Day,1947-03-21,Day,B,1,2,1000
727,150,1947-03-07,Day,1947-08-20,Day,A,0,1,
727,10207,1947-03-07,Day,1947-08-20,Day,B,1,2,
728,678,1948-02-17,Day,1948-03-20,Day,A,0,1,
728,10231,1948-02-17,Day,1948-03-20,Day,B,1,2,
730,94,1948-03-12,Day,1948-04-17,Day,A,0,2,1500
730,10232,1948-03-12,Day,1948-04-17,Day,B,1,1,500
731,100,1948-04-09,Day,1958-08-07,Day,A,0,1,9800
731,10049,1948-04-09,Day,1958-08-07,Day,B,1,2,20000
732,775,1948-08-15,Day,1951-07-31,Day,A,0,1,
732,10233,1948-08-15,Day,1951-07-31,Day,B,1,2,
733,850,1950-05-31,Day,1950-11-03,Day,A,0,1,
733,10234,1950-05-31,Day,1950-11-03,Day,B,1,2,
735,840,1950-09-01,Day,1954-05-01,Month,A,0,1,1600
735,10235,1950-09-01,Day,1954-05-01,Month,B,1,2,9700
737,145,1952-04-08,Day,1952-04-11,Day,A,0,2,
737,10207,1952-04-08,Day,1952-04-11,Day,B,1,1,
738,850,1953-09-20,Day,1953-11-23,Day,A,0,1,1700
738,10236,1953-09-20,Day,1953-11-23,Day,B,1,2,1000
740,160,1955-06-15,Day,1955-09-19,Day,A,0,2,
740,10141,1955-06-15,Day,1955-09-19,Day,B,1,1,
741,710,1956-03-01,Day,1959-04-14,Day,A,0,1,4000
741,10237,1956-03-01,Day,1959-04-14,Day,B,1,2,12000
742,850,1956-12-15,Day,1962-06-04,Day,A,0,1,3700
742,10207,1956-12-15,Day,1962-06-04,Day,B,1,2,23500
743,2,1958-07-16,Day,1958-09-15,Day,A,0,1,1
743,660,1958-05-09,Day,1958-09-15,Day,A,0,1,
743,10238,1958-05-09,Day,1958-09-15,Day,B,1,2,
745,40,1958-05-24,Day,1959-01-02,Day,A,0,2,2000
745,10239,1958-05-24,Day,1959-01-02,Day,B,1,1,1000
746,775,1958-11-01,Month,1960-04-01,Month,A,0,7,850
746,10233,1958-11-01,Month,1960-04-01,Month,B,1,7,2300
747,645,1959-03-06,Day,1959-03-10,Day,A,0,1,
747,10240,1959-03-06,Day,1959-03-10,Day,B,1,2,
748,817,1960-01-01,Day,1965-02-06,Day,A,0,4,23300
748,2,1961-01-01,Day,1965-02-06,Day,A,0,4,506
748,10241,1960-01-01,Day,1965-02-06,Day,B,1,4,76900
750,490,1960-07-04,Day,1963-01-14,Day,A,0,1,
750,211,1960-07-11,Day,1960-09-14,Day,B,0,2,50
750,10242,1960-07-04,Day,1963-01-14,Day,B,1,2,
751,812,1960-10-15,Day,1962-07-15,Day,A,0,3,4000
751,10243,1960-10-15,Day,1962-07-15,Day,B,1,3,1000
751,816,1961-05-01,Day,1962-06-15,Day,B,0,3,
752,645,1961-09-11,Day,1963-11-22,Day,A,0,6,500
752,10244,1961-09-11,Day,1963-11-22,Day,B,1,6,2000
753,615,1962-07-28,Day,1963-01-15,Day,A,0,2,800
753,10245,1962-07-28,Day,1963-01-15,Day,B,1,1,700
755,678,1962-11-15,Day,1969-09-03,Day,A,0,1,
755,651,1962-12-15,Day,1967-10-16,Day,A,0,1,10000
755,10118,1962-11-15,Day,1969-09-03,Day,B,1,2,
756,812,1963-03-19,Day,1968-01-12,Day,A,0,4,11250
756,2,1964-05-19,Day,1968-01-12,Day,A,0,4,200
756,10243,1963-03-19,Day,1968-01-12,Day,B,1,4,7250
756,816,1963-03-19,Day,1968-01-12,Day,B,0,4,2250
757,530,1963-06-01,Month,1964-03-30,Day,A,0,1,
757,10246,1963-06-01,Month,1964-03-30,Day,B,1,2,
757,520,1963-11-01,Month,1964-03-30,Day,B,0,2,
758,625,1963-10-01,Day,1972-02-28,Day,A,0,3,
758,10247,1963-10-01,Day,1972-02-28,Day,B,1,3,
760,490,1963-10-01,Month,1965-01-01,Day,A,0,1,
760,10248,1963-10-01,Month,1965-01-01,Day,B,1,2,
761,517,1963-11-15,Day,1964-02-06,Day,A,0,1,100
761,10249,1963-11-15,Day,1964-02-06,Day,B,1,2,900
762,211,1964-11-24,Day,1965-09-14,Day,A,0,1,4
762,490,1964-01-01,Day,1965-09-14,Day,A,0,1,250
762,10250,1964-01-01,Day,1965-09-14,Day,B,1,2,4000
763,511,1964-01-12,Day,1964-01-15,Day,A,0,2,
763,10251,1964-01-12,Day,1964-01-15,Day,B,1,1,
765,645,1965-04-03,Day,1966-06-21,Day,A,1,3,500
765,10244,1965-04-03,Day,1966-06-21,Day,B,0,3,2500
766,2,1965-04-29,Day,1965-09-06,Day,A,0,7,27
766,42,1965-04-25,Day,1965-09-06,Day,A,0,7,2500
766,10207,1965-04-25,Day,1965-09-06,Day,B,1,7,
767,850,1965-07-26,Day,1969-07-17,Day,A,0,6,
767,10252,1965-07-26,Day,1969-07-17,Day,B,1,6,
768,500,1966-05-23,Day,1966-06-01,Day,A,0,1,
768,10253,1966-05-23,Day,1966-06-01,Day,B,1,2,
770,2,1966-10-01,Month,1968-08-01,Month,A,0,1,28
770,90,1966-10-01,Month,1968-08-01,Month,A,0,1,200
770,10207,1966-10-01,Month,1968-08-01,Month,B,1,2,800
771,483,1966-11-01,Month,1971-06-16,Day,A,0,1,500
771,220,1968-08-01,Month,1971-06-16,Day,A,0,1,50
771,10254,1966-11-01,Month,1971-06-16,Day,B,1,2,3000
772,10106,1967-01-09,Day,1967-09-04,Day,A,0,4,
772,10255,1967-01-09,Day,1967-09-04,Day,B,1,4,
773,775,1967-06-01,Month,1980-10-22,Day,A,0,7,6800
773,10233,1967-06-01,Month,1980-10-22,Day,B,1,7,22400
775,475,1967-07-06,Day,1970-01-12,Day,A,1,1,
775,10256,1967-07-06,Day,1970-01-12,Day,B,0,2,
776,710,1967-09-05,Day,1968-09-01,Day,A,0,1,
776,10106,1967-09-05,Day,1968-09-01,Day,B,1,2,
777,645,1969-01-03,Day,1970-03-11,Day,A,1,3,800
777,10244,1969-01-03,Day,1970-03-11,Day,B,0,3,3200
778,750,1970-02-01,Month,1971-11-01,Month,A,0,1,100
778,10257,1970-02-01,Month,1971-11-01,Month,B,1,2,2000
780,663,1970-09-13,Day,1970-09-24,Day,A,1,1,750
780,10094,1970-09-13,Day,1970-09-24,Day,B,0,2,2690
780,652,1970-09-20,Day,1970-09-23,Day,B,0,2,100
781,90,1970-11-15,Day,1971-09-15,Day,A,1,1,50
781,10207,1970-11-15,Day,1971-09-15,Day,B,0,2,950
782,770,1971-03-25,Day,1971-12-02,Day,A,1,4,2500
782,10258,1971-03-25,Day,1971-12-02,Day,B,0,4,
783,780,1971-04-06,Day,1971-05-16,Day,A,0,1,53
783,10259,1971-04-06,Day,1971-05-16,Day,B,1,2,4000
785,2,1971-07-03,Day,1973-08-15,Day,A,0,2,375
785,811,1971-07-03,Day,1975-04-17,Day,A,0,2,45000
785,10260,1971-07-03,Day,1975-04-17,Day,B,1,1,40000
786,840,1972-01-01,Day,1981-04-19,Day,A,0,1,10000
786,10261,1972-01-01,Day,1981-04-19,Day,B,1,2,20000
787,800,1972-01-01,Month,1973-10-15,Day,A,0,6,1500
787,10034,1972-01-01,Month,1973-10-15,Day,B,1,6,700
788,10107,1972-02-01,Month,1974-01-01,Year,A,1,6,
788,10262,1972-02-01,Month,1974-01-01,Year,B,0,6,
789,516,1972-04-29,Day,1972-05-25,Day,A,0,1,500
789,10035,1972-04-29,Day,1972-05-25,Day,B,1,2,1500
790,840,1972-10-01,Day,1992-12-31,Day,A,0,6,9000
790,10263,1972-10-01,Day,1992-12-31,Day,B,1,6,22000
791,552,1972-12-28,Day,1979-12-28,Day,A,0,2,1000
791,10264,1972-12-28,Day,1979-12-28,Day,B,1,1,10000
792,770,1973-01-23,Day,1977-07-01,Month,A,0,1,3300
792,10265,1973-01-23,Day,1977-07-01,Month,B,1,2,5300
793,155,1973-09-11,Day,1973-09-15,Day,A,0,2,400
793,10266,1973-09-11,Day,1973-09-15,Day,B,1,1,3000
795,698,1973-10-01,Month,1975-12-11,Day,A,1,1,370
795,630,1973-10-01,Month,1975-12-11,Day,A,0,1,100
795,200,1973-10-01,Month,1975-12-11,Day,A,0,1,35
795,10267,1973-10-01,Month,1975-12-11,Day,B,0,2,2500
797,645,1974-03-18,Day,1975-04-03,Day,A,1,1,7000
797,10244,1974-03-18,Day,1975-04-03,Day,B,0,2,13000
797,630,1974-03-18,Day,1975-03-06,Day,B,0,2,
798,530,1975-01-31,Day,1978-12-01,Month,A,0,1,6100
798,40,1976-12-05,Day,1978-12-01,Month,A,0,1,
798,10268,1975-01-31,Day,1978-12-01,Month,B,1,2,6400
800,160,1975-02-01,Month,1977-03-01,Month,A,0,1,250
800,10269,1975-02-01,Month,1977-03-01,Month,B,1,2,2600
801,660,1975-04-13,Day,1976-11-15,Day,A,0,3,
801,652,1976-05-31,Day,1976-11-15,Day,A,0,3,500
801,10270,1975-04-13,Day,1976-11-15,Day,B,1,3,
802,850,1976-01-01,Day,1978-04-14,Day,A,0,6,100
802,10271,1976-01-01,Day,1978-04-14,Day,B,1,6,2000
803,812,1976-04-01,Month,1979-05-01,Month,A,0,1,1000
803,816,1976-01-01,Month,1979-05-01,Month,A,0,1,1000
803,10272,1976-04-01,Month,1979-05-01,Month,B,1,2,5000
804,540,1976-02-13,Day,1991-05-15,Day,A,0,3,
804,40,1976-02-13,Day,1991-05-15,Day,A,0,3,5500
804,10087,1976-02-13,Day,1991-05-15,Day,B,1,3,
804,560,1976-02-13,Day,1989-06-01,Month,B,0,3,800
805,530,1976-07-01,Day,1977-07-22,Day,A,0,4,9000
805,40,1976-07-01,Day,1977-07-22,Day,A,0,4,1500
805,520,1976-07-01,Day,1977-07-22,Day,B,0,4,1900
805,10273,1976-07-01,Day,1977-07-22,Day,B,1,4,20000
806,850,1976-07-18,Day,1979-05-26,Day,A,0,1,1800
806,10038,1976-07-18,Day,1979-05-26,Day,B,1,2,
807,10108,1978-02-01,Day,1978-10-04,Day,A,0,6,1500
807,666,1978-03-14,Day,1978-10-04,Day,A,0,6,
807,10274,1978-02-01,Day,1978-10-04,Day,B,1,6,800
807,652,1978-02-01,Day,1978-10-04,Day,B,1,6,800
808,530,1978-03-10,Day,1980-12-03,Day,A,0,1,2000
808,40,1978-03-10,Day,1980-12-03,Day,A,0,1,
808,10275,1978-03-10,Day,1980-12-03,Day,B,1,2,20000
808,520,1980-11-22,Day,1980-12-03,Day,B,0,2,2000
809,90,1978-03-12,Day,1984-04-13,Day,A,1,1,1250
809,10276,1978-03-12,Day,1984-04-13,Day,B,0,2,4750
810,700,1978-04-27,Day,1978-04-28,Day,A,0,2,1800
810,10277,1978-04-27,Day,1978-04-28,Day,B,1,1,1200
811,211,1978-05-20,Day,1978-06-06,Day,A,0,1,
811,220,1978-05-18,Day,1978-06-06,Day,A,0,1,5
811,490,1978-05-01,Day,1978-06-06,Day,A,0,1,100
811,10278,1978-05-01,Day,1978-06-06,Day,B,1,2,900
812,700,1978-09-01,Day,1980-02-21,Day,A,0,4,11800
812,365,1979-03-15,Day,1980-02-21,Day,A,0,4,2000
812,10279,1978-09-01,Day,1980-02-21,Day,B,1,4,21200
813,630,1978-09-03,Day,1979-02-11,Day,A,1,2,100
813,10280,1978-09-03,Day,1979-02-11,Day,B,0,1,1000
